"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"Thanks for the mention! B2C_MSci: Thanks for the mention! Conv_MSci: Thanks for the mention! BData_MSci: Thanks for… https://t.co/Tr6IV0bylg";FALSE;0;NA;2018-04-10 13:01:28;TRUE;NA;"983691432887312385";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Blog_MSci";0;FALSE;FALSE;NA;NA
"Lots of ways to help manage risk. More tech helps: Fleet Complete Vision™ Brings Intelligent Video Analytics to Adv… https://t.co/Xxl3OPBy54";FALSE;0;NA;2018-04-10 13:01:27;TRUE;NA;"983691430018203648";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"InsCanada";0;FALSE;FALSE;NA;NA
"Thanks for the mention! B2C_MSci: Thanks for the mention! Conv_MSci: Thanks for the mention! Analytics_HQ: #TY!… https://t.co/8w2YOPeaP9";FALSE;0;NA;2018-04-10 13:01:27;TRUE;NA;"983691429615677442";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Blog_MSci";0;FALSE;FALSE;NA;NA
"Thanks for the mention! B2C_MSci: Thanks for the mention! BData_MSci: Thanks for the mention! Analytics_HQ: #TY!… https://t.co/vg58HXImOz";FALSE;0;NA;2018-04-10 13:01:25;TRUE;NA;"983691419868127233";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Blog_MSci";0;FALSE;FALSE;NA;NA
"Thanks for the mention! B2C_MSci: Thanks for the mention! BData_MSci: Thanks for the mention! MktgSciences: RT… https://t.co/i1Mv4SqGIB";FALSE;0;NA;2018-04-10 13:01:24;TRUE;NA;"983691414713364480";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Blog_MSci";0;FALSE;FALSE;NA;NA
"Thanks for the mention! B2C_MSci: Thanks for the mention! Analytics_HQ: #TY! @Fraud_Analytics @ZipDipFlip… https://t.co/6L6F7ifltO";FALSE;0;NA;2018-04-10 13:01:23;TRUE;NA;"983691410464497664";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"Blog_MSci";0;FALSE;FALSE;NA;NA
"RT @HeatherLandi: .@UMN_CTSI receives $42.6M in research funding to integrate clinical and translational research into clinical care at Uni…";FALSE;0;NA;2018-04-10 13:01:22;FALSE;NA;"983691407016775682";NA;"<a href=\"https://roundteam.co\" rel=\"nofollow\">RoundTeam</a>";"UKHIP";1;TRUE;FALSE;NA;NA
"\"Be patient and be ready.\" Is your organization ready for their digital transformation? @RealMadrid is. #Microsoft… https://t.co/oyzW1X0CNY";FALSE;0;NA;2018-04-10 13:01:19;TRUE;NA;"983691397265002496";NA;"<a href=\"http://www.contentmx.com\" rel=\"nofollow\">ContentMX - Butterfly Publisher</a>";"NowIntelligence";0;FALSE;FALSE;NA;NA
"\"Be patient and be ready.\" Is your organization ready for their digital transformation? @RealMadrid is. #Microsoft… https://t.co/ISq46oMgVU";FALSE;0;NA;2018-04-10 13:01:15;TRUE;NA;"983691379267264512";NA;"<a href=\"http://www.contentmx.com\" rel=\"nofollow\">ContentMX - Butterfly Publisher</a>";"UnitedImagingCo";0;FALSE;FALSE;NA;NA
"Leslie Schiff &amp; Dave Sherman speak about digital marketing and real-time analytics in “100% Visibility: How the Ame… https://t.co/55OQVA3LoP";FALSE;0;NA;2018-04-10 13:01:12;TRUE;NA;"983691365899997184";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"HighRoadSol";0;FALSE;FALSE;NA;NA
"KONICA MINOLTA DEBUTS ALL-ENCOMPASSING MARKETING PLANNING AND ANALYTICS PLATFORM https://t.co/KUBXIDtQNZ";FALSE;0;NA;2018-04-10 13:01:12;FALSE;NA;"983691365740630017";NA;"<a href=\"http://test.zonebourse.com\" rel=\"nofollow\">Zonebourse Communauté</a>";"ForTraders";0;FALSE;FALSE;NA;NA
"RT @WorldTrendsInfo: The Artificial Intelligence Ecosystem [Infographic] 

#AI #CyberSecurity #BigData #IoT #Analytics #IIoT #innovation #M…";FALSE;0;NA;2018-04-10 13:01:11;FALSE;NA;"983691361986674688";NA;"<a href=\"https://twitter.com/machinelearnbot\" rel=\"nofollow\">Machine learning Bot 6</a>";"machinelearnbot";17;TRUE;FALSE;NA;NA
"The wait is finally over!! @MicoYuk keynotes on her @BIBrainz journey this week at @Facebook Women in Analytics Con… https://t.co/Nz6Yeh9tHQ";FALSE;0;NA;2018-04-10 13:01:09;TRUE;NA;"983691355565240320";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"analyticsonfire";0;FALSE;FALSE;NA;NA
"RT @MikeQuindazzi: 9 trends harmonizing and driving #BigData, #Analytics, and #ArtificialIntelligence at faster speeds and scale! @MikeQuin…";FALSE;0;NA;2018-04-10 13:01:09;FALSE;NA;"983691351949791233";NA;"<a href=\"https://twitter.com/machinelearnbot\" rel=\"nofollow\">Machine learning Bot 6</a>";"machinelearnbot";73;TRUE;FALSE;NA;NA
"A Data Culture with Embedded Analytics in Action [hashtags] - https://t.co/LjdHp5cv2w https://t.co/LJsSfATfB8";FALSE;0;NA;2018-04-10 13:01:08;FALSE;NA;"983691349026205696";NA;"<a href=\"http://www.codechannels.com\" rel=\"nofollow\">Code Channels Social Auto Poster</a>";"CodeChannels";0;FALSE;FALSE;NA;NA
"RT @QUOINE_SG: #Biotron is now LIVE on #QRYPTOS.

@BiotronI gives you control over data collected about you, sharing revenue with users &amp; p…";FALSE;0;NA;2018-04-10 13:01:00;FALSE;NA;"983691316847525888";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"yuvadeepkumar";9;TRUE;FALSE;NA;NA
"How app overload hurts #productivity, and why things are getting better https://t.co/Xdwg6tnwMP from @_HRTechnologist";FALSE;0;NA;2018-04-10 13:00:59;FALSE;NA;"983691313848766464";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"OrganizedMarcie";0;FALSE;FALSE;NA;NA
"Graduate Role in Finance 30k https://t.co/S4ZqLvz6Gj One of the world’s leading Data Administration and Analytics o… https://t.co/1rl5pYCjjY";FALSE;0;NA;2018-04-10 13:00:48;TRUE;NA;"983691265429725184";NA;"<a href=\"http://www.yourecruit.com/\" rel=\"nofollow\">You Recruit</a>";"SigmarFinancial";0;FALSE;FALSE;NA;NA
"Graduate Role in Finance 25k https://t.co/UlItErVpEB One of the world’s leading Data Administration and Analytics o… https://t.co/JTV9DsEWVB";FALSE;0;NA;2018-04-10 13:00:47;TRUE;NA;"983691263357734912";NA;"<a href=\"http://www.yourecruit.com/\" rel=\"nofollow\">You Recruit</a>";"SigmarFinancial";0;FALSE;FALSE;NA;NA
"@Light4ASD @Chef_Charmaine @Tips_CE @1961Et @heroldbarton @mirtaimperatori @MktgSciences @cynthia_lardner @naotenso… https://t.co/aQkxAHY6tj";FALSE;1;"Light4ASD";2018-04-10 13:00:47;TRUE;"983681639636197376";"983691260925038592";"2949843580";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"datsyuklover";1;FALSE;FALSE;NA;NA
"Graduate Role in Finance 30k https://t.co/s1VoxU5Cnn One of the world’s leading Data Administration and Analytics o… https://t.co/rEOXzhmQC1";FALSE;0;NA;2018-04-10 13:00:47;TRUE;NA;"983691260245495809";NA;"<a href=\"http://www.yourecruit.com/\" rel=\"nofollow\">You Recruit</a>";"SigmarFinancial";0;FALSE;FALSE;NA;NA
"So... My information may have been shared with Cambridge Analytics as a result of a friend on Facebook using an app… https://t.co/sixkRr6BGx";FALSE;0;NA;2018-04-10 13:00:45;TRUE;NA;"983691251710156801";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"rebeccaturmo";0;FALSE;FALSE;NA;NA
"RT @Orcanintell: The top 10 countries for #AI early adoption (via @MikeQuindazzi)

#Bigdata #ArtificialIntelligence #MachineLearning #Smart…";FALSE;0;NA;2018-04-10 13:00:44;FALSE;NA;"983691249164214273";NA;"<a href=\"https://www.thomashilbig.com/\" rel=\"nofollow\">TheBigDataBot</a>";"TheBigDataBot";9;TRUE;FALSE;NA;NA
"90 Day Challenge - DAY 80: About 5 years ago Google Analytics took away our organic keyword data, and to date, they… https://t.co/B4iShhKjjQ";FALSE;0;NA;2018-04-10 13:00:44;TRUE;NA;"983691248396570626";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"jeffalytics";1;FALSE;FALSE;NA;NA
".@UMN_CTSI receives $42.6M in research funding to integrate clinical and translational research into clinical care… https://t.co/lyWTjQ5zRP";FALSE;0;NA;2018-04-10 13:00:40;TRUE;NA;"983691230809911296";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"HeatherLandi";1;FALSE;FALSE;NA;NA
"Frictionless #data : Why Ease &amp; #portability Are More #important Than Ever @DataconomyMedia https://t.co/DD18urW1MA https://t.co/xEtt9CxF36";FALSE;0;NA;2018-04-10 13:00:39;FALSE;NA;"983691228259717120";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"OLSPS_Analytics";0;FALSE;FALSE;NA;NA
"Marketing is all about doing more of what works and less of what doesn't. But how do you make valuable decisions ba… https://t.co/9ZSLvkzlqS";FALSE;0;NA;2018-04-10 13:00:38;TRUE;NA;"983691223281164288";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"fuelsyourbrand";0;FALSE;FALSE;"-105.0135982";"40.5280899"
"KONICA MINOLTA DEBUTS ALL-ENCOMPASSING MARKETING PLANNING AND ANALYTICS PLATFORM https://t.co/m9bBGlLKjV";FALSE;0;NA;2018-04-10 13:00:35;FALSE;NA;"983691212598185984";NA;"<a href=\"http://globenewswire.com\" rel=\"nofollow\">GNWLive</a>";"GNWLive";0;FALSE;FALSE;NA;NA
"RT @Ronald_vanLoon: The Modern #DataScientist [#INFOGRAPHICS] 
by @kzawadz @Tableteer | 

Read more at https://t.co/zeMmJIO1NN

#MachineLea…";FALSE;0;NA;2018-04-10 13:00:31;FALSE;NA;"983691196311769088";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MartinCiupa";62;TRUE;FALSE;NA;NA
"RT @ShekharGupta: ICICI controversy shows privatising public banks isn’t guaranteed to make them better, writes chairperson of the Congress…";FALSE;0;NA;2018-04-10 13:00:27;FALSE;NA;"983691179026931712";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"anand1509";23;TRUE;FALSE;NA;NA
"Please read this report from @NPR before you respond to any more online “quizzes”. . . . Facebook Suspends Another… https://t.co/LAxvmInQ0P";FALSE;0;NA;2018-04-10 13:00:27;TRUE;NA;"983691178699841536";NA;"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"strosow";1;FALSE;FALSE;NA;NA
"Behavioral analytics can prevent global damage from happening. Analysis of users and networks activity, using… https://t.co/P0DJtgiz2Z";FALSE;0;NA;2018-04-10 13:00:25;TRUE;NA;"983691170298695680";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"teramindco";0;FALSE;FALSE;NA;NA
"Behavioral analytics can prevent global damage from happening. Analysis of users and networks activity, using… https://t.co/Risu7sBzWp";FALSE;0;NA;2018-04-10 13:00:25;TRUE;NA;"983691169904447488";NA;"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>";"ITSecCentral";0;FALSE;FALSE;NA;NA
"Nvidia accelerates artificial intelligence, analytics with an ecosystem approach - ZDNet https://t.co/6Qw5LGfsHG #ArtificialIntelligence #AI";FALSE;0;NA;2018-04-10 13:00:25;FALSE;NA;"983691168272838656";NA;"<a href=\"http://socialreport.com\" rel=\"nofollow\">SocialReport.com</a>";"caheadglobal";0;FALSE;FALSE;NA;NA
"7 main inbound #marketing channels: Content - #SEO - #SocialMedia - Emails - Landing Pages - Automation - Analytics https://t.co/YJpA5PZ3SI";FALSE;0;NA;2018-04-10 13:00:24;FALSE;NA;"983691163558346752";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"GrowUrStartup";0;FALSE;FALSE;NA;NA
"What Might Be Missing from Your Analytics Strategy
@KelloggSchool
https://t.co/WjWwk0NFYI
via @Compass_Insight";FALSE;0;NA;2018-04-10 13:00:22;FALSE;NA;"983691156675547136";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"retechnica";0;FALSE;FALSE;NA;NA
"Artificial intelligence key to do 'more with less' in securing enterprise cloud services <ed><U+00A0><U+00BD><ed><U+00B4><U+0090>

#AI and predictive anal… https://t.co/D27UO845Ye";FALSE;0;NA;2018-04-10 13:00:12;TRUE;NA;"983691113977532416";NA;"<a href=\"http://bufferapp.com\" rel=\"nofollow\">Buffer</a>";"Reveelium_AI";0;FALSE;FALSE;NA;NA
"Come to RSA Conference 2018 to learn about how Guavus' advanced analytics can provide valuable insights that will h… https://t.co/XQGHOaQNVU";FALSE;0;NA;2018-04-10 13:00:09;TRUE;NA;"983691101973434370";NA;"<a href=\"http://www.socialhp.com\" rel=\"nofollow\">SocialHP Ambassador</a>";"spellicy";0;FALSE;FALSE;NA;NA
"3 Insights to Pay Down Technical Debt and Build Technical Wealth. Make better decisions about where to begin your a… https://t.co/f4CnnLFeQP";FALSE;0;NA;2018-04-10 13:00:09;TRUE;NA;"983691100371193856";NA;"<a href=\"http://www.hubspot.com/\" rel=\"nofollow\">HubSpot</a>";"CASTHighlight";0;FALSE;FALSE;NA;NA
"If your business doesn’t already have a digital analytics roadmap in place, don't worry! Read about the 5 steps to… https://t.co/sTYgmAIdNS";FALSE;0;NA;2018-04-10 13:00:08;TRUE;NA;"983691096801923072";NA;"<a href=\"http://socialreport.com\" rel=\"nofollow\">SocialReport.com</a>";"simplilearn";0;FALSE;FALSE;NA;NA
"RT @Thomas1774Paine: Feds Locate a Smoking Gun in Las Vegas Shooting Investigation But FBI Bosses Hide Bombshell Findings https://t.co/OLsO…";FALSE;0;NA;2018-04-10 13:00:06;FALSE;NA;"983691087683506179";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Aloha_Analytics";126;TRUE;FALSE;NA;NA
"RT @Fisher85M: Why Train Employees in #CyberSecurity? {Infographic}

#infosec #education #security #Analytics @fisher85m #databreach #Cyber…";FALSE;0;NA;2018-04-10 13:00:05;FALSE;NA;"983691085150081024";NA;"<a href=\"https://andrusk.com\" rel=\"nofollow\">jandrusk_autobot</a>";"jandrusk";36;TRUE;FALSE;NA;NA
"Driving Data Science results by asking why - Questions every organisation needs to ask before implementing… https://t.co/hGCZDUFeeA";FALSE;0;NA;2018-04-10 13:00:02;TRUE;NA;"983691072474927106";NA;"<a href=\"https://getbambu.com\" rel=\"nofollow\">Bambu by Sprout Social</a>";"Kevin_Bottomley";0;FALSE;FALSE;NA;NA
"Breakthroughs in research + discovery are fueling a #precisionmedicine revolution of targeted therapies. Join our p… https://t.co/KsASdrNXSe";FALSE;0;NA;2018-04-10 13:00:01;TRUE;NA;"983691066594529280";NA;"<a href=\"https://prod1.sprinklr.com\" rel=\"nofollow\">Sprinklr Prod1</a>";"Medidata";0;FALSE;FALSE;NA;NA
"Agencies need an adaptive response strategy to tackle modern #security threats, says @splunk‘s Kevin Davis. More on… https://t.co/oaaxRACnmV";FALSE;0;NA;2018-04-10 13:00:00;TRUE;NA;"983691065373986816";NA;"<a href=\"https://www.sprinklr.com\" rel=\"nofollow\">Sprinklr</a>";"SplunkGov";0;FALSE;FALSE;NA;NA
"#Analytics tools are becoming more and more essential in the fast-paced, highly competitive e-commerce environment.… https://t.co/kMQ4LzQ4OD";FALSE;0;NA;2018-04-10 13:00:00;TRUE;NA;"983691064094605312";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"YuqoContent";0;FALSE;FALSE;NA;NA
"RT @grastem: Check out The Difference Between Data, Analytics, and Insights https://t.co/cRRCVjZq48";FALSE;0;NA;2018-04-10 13:00:00;FALSE;NA;"983691063503269888";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"maxndianaefo";2;TRUE;FALSE;NA;NA
"RT @jblefevre60: How to Design a Successful #DataLake? 

#algorithms #analytics #IoT #Data #DataScience #metadata #BigData #MIO #DigitalTra…";FALSE;0;NA;2018-04-10 12:59:57;FALSE;NA;"983691050391887873";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"JeneGiroux";21;TRUE;FALSE;NA;NA
"The latest #BigData &amp; #Analytics Review! https://t.co/X3Cvbw6eOu Thanks to @ADLSantJoan @TheBigDataBot @Datafloq #ai";FALSE;0;NA;2018-04-10 12:59:55;FALSE;NA;"983691044234686464";NA;"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>";"hyounpark";0;FALSE;FALSE;NA;NA
"RT @Fisher85M: Why Train Employees in #CyberSecurity? {Infographic}

#infosec #education #security #Analytics @fisher85m #databreach #Cyber…";FALSE;0;NA;2018-04-10 12:59:50;FALSE;NA;"983691021581201408";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"VirginiaAOsborn";36;TRUE;FALSE;NA;NA
"RT @Handsome_Jake_: Analytics twitter trying to tell us Jaylen Brown wouldn't be good because of his college advanced stats was legitimatel…";FALSE;0;NA;2018-04-10 12:59:47;FALSE;NA;"983691007886798848";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"FCHWPO2";6;TRUE;FALSE;NA;NA
"RT @ShekharGupta: ICICI controversy shows privatising public banks isn’t guaranteed to make them better, writes chairperson of the Congress…";FALSE;0;NA;2018-04-10 12:59:45;FALSE;NA;"983691000978780160";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"Silatoria";23;TRUE;FALSE;NA;NA
"RT @Ronald_vanLoon: The #IoT and #Analytics
by @schmarzo @CloudExpo |

Read more at https://t.co/IaGcRU8pm8

#InternetOfThings #ML #Machine…";FALSE;0;NA;2018-04-10 12:59:35;FALSE;NA;"983690958704402433";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"GorfolAt";30;TRUE;FALSE;NA;NA
"Dashboard Gear Webinar - Reporting and Analytics Options and Tools – April 25th at 1pm CST. For more information an… https://t.co/yuir5JNF3p";FALSE;0;NA;2018-04-10 12:59:34;TRUE;NA;"983690957219680256";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DashboardGear";0;FALSE;FALSE;NA;NA
"Get some context around analytics platforms @ade_n_jones #analytics #analyticsplatform https://t.co/Kc4pImdJUy https://t.co/AH6v1whn5Z";FALSE;0;NA;2018-04-10 12:59:34;FALSE;NA;"983690956514836481";NA;"<a href=\"http://dynamicsignal.com/\" rel=\"nofollow\">Dynamic Signal</a>";"antoinohalligan";0;FALSE;FALSE;NA;NA
"RT @alkymi_inc: Millions of research reports are published by sell-side firms, but #buyside recipients open &lt; 5% of reports. @alkymi_inc of…";FALSE;0;NA;2018-04-10 12:59:27;FALSE;NA;"983690926672482304";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Tierney3Ray";3;TRUE;FALSE;NA;NA
"I’m Annette Thomas, the CEO of the Scientific &amp; Academic Research division at Clarivate Analytics and previously th… https://t.co/HW4hUyFcSU";FALSE;0;NA;2018-04-10 12:59:26;TRUE;NA;"983690923317039104";NA;"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>";"WompotoWill";0;FALSE;FALSE;NA;NA
"RT @gp_pulipaka: A Primer On Design Kits For IoT Applications. #BigData #DataScience #IoT #EdgeComputing #EdgeAnalytics #IIoT #Analytics #A…";FALSE;0;NA;2018-04-10 12:59:25;FALSE;NA;"983690916476043264";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DeepSingularity";7;TRUE;FALSE;NA;NA
"RT @jblefevre60: How to Design a Successful #DataLake? 

#algorithms #analytics #IoT #Data #DataScience #metadata #BigData #MIO #DigitalTra…";FALSE;0;NA;2018-04-10 12:59:23;FALSE;NA;"983690910616649730";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"LeahSaranna";21;TRUE;FALSE;NA;NA
"RT @Fisher85M: Why Train Employees in #CyberSecurity? {Infographic}

#infosec #education #security #Analytics @fisher85m #databreach #Cyber…";FALSE;0;NA;2018-04-10 12:59:19;FALSE;NA;"983690891952099330";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"zachpower2";36;TRUE;FALSE;NA;NA
"The latest The Social Wannabe! https://t.co/SmoDehLuDN Thanks to @chloebyparker @IEXlearning @mistertim #analytics #socialmedia";FALSE;0;NA;2018-04-10 12:59:15;FALSE;NA;"983690875355254784";NA;"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>";"SocialWannabe";0;FALSE;FALSE;NA;NA
"@SymonaColina @Analytics_COE @K06AE @TanRob22 @spendharkar @BabyGo2014 @malekalby @B2B_M1 @marbeladel2 @ZoeGeop… https://t.co/EoG2Z5gj2S";FALSE;0;"SymonaColina";2018-04-10 12:59:10;TRUE;"983678626007789568";"983690855046316032";"105139267";"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"CodieFans";0;FALSE;FALSE;NA;NA
"RT @gp_pulipaka: Microsoft #Azure + @TXInstruments End to End #IoT Proof of Concept. #BigData #MachineLearning #DataScience #AI #EdgeComput…";FALSE;0;NA;2018-04-10 12:59:10;FALSE;NA;"983690853469204482";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"DeepSingularity";7;TRUE;FALSE;NA;NA
"RT @iMariaJohnsen: TOP 100 #DigitalMarketing #Influencers
 by: KCORE 
  https://t.co/GD9kH1Hf4F

#SEO #AI #ArtificialIntelligence #onlinema…";FALSE;0;NA;2018-04-10 12:59:10;FALSE;NA;"983690852848381952";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"zephyrzap";102;TRUE;FALSE;NA;NA
"RT @MikeQuindazzi: 9 trends harmonizing and driving #BigData, #Analytics, and #ArtificialIntelligence at faster speeds and scale! @MikeQuin…";FALSE;0;NA;2018-04-10 12:59:10;FALSE;NA;"983690852634644481";NA;"<a href=\"https://twitter.com/alevergara78\" rel=\"nofollow\">realtimeApp_reactjs</a>";"alevergara78";73;TRUE;FALSE;NA;NA
"RT @SunMoneyGlobal: https://t.co/Uped7Jve3I published a review of the SunMoney Token Sale. Read the full article here: https://t.co/X961VHC…";FALSE;0;NA;2018-04-10 12:59:09;FALSE;NA;"983690849266487297";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"kevingionino3";1115;TRUE;FALSE;NA;NA
"RT @Henrice_Kupper: Your personal invitation: https://t.co/eoJFeEjqma 
#marketing, #affiliate, #campaigns, #automation, #leads, #analytics,…";FALSE;0;NA;2018-04-10 12:59:09;FALSE;NA;"983690848650088448";NA;"<a href=\"http://www.baieurope.com/\" rel=\"nofollow\">Myriam_BAI_twitter_bot</a>";"MyriamOzon";1;TRUE;FALSE;NA;NA
"The 4 Types of Data Analytics https://t.co/k9tYyyUTmN";FALSE;0;NA;2018-04-10 12:59:02;FALSE;NA;"983690821722689536";NA;"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>";"Sbonacorsi";0;FALSE;FALSE;NA;NA
"intro  to Blockchain: Immutable Ledger https://t.co/MacF320HK7 #blockchain #bitcoin #Analytics https://t.co/b4nlAvsGGX";FALSE;0;NA;2018-04-10 12:59:00;FALSE;NA;"983690813254217730";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"blarson424";0;FALSE;FALSE;NA;NA
"The latest RetailFit! https://t.co/0lcAlxsZNL Thanks to @sci_photos @proydesa #analytics #bigdata";FALSE;0;NA;2018-04-10 12:58:59;FALSE;NA;"983690807185231872";NA;"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>";"kunlqt";0;FALSE;FALSE;NA;NA
"@SymonaColina @Analytics_COE @K06AE @TanRob22 @spendharkar @BabyGo2014 @malekalby @B2B_M1 @marbeladel2 @ZoeGeop… https://t.co/AwG666LyAs";FALSE;0;"SymonaColina";2018-04-10 12:58:57;TRUE;"983678404259180544";"983690801917104130";"105139267";"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>";"CodieFans";0;FALSE;FALSE;NA;NA
"RT @MikeQuindazzi: 9 trends harmonizing and driving #BigData, #Analytics, and #ArtificialIntelligence at faster speeds and scale! @MikeQuin…";FALSE;0;NA;2018-04-10 12:58:54;FALSE;NA;"983690785504874497";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"SklarWilton";73;TRUE;FALSE;NA;NA
"RT @ShekharGupta: ICICI controversy shows privatising public banks isn’t guaranteed to make them better, writes chairperson of the Congress…";FALSE;0;NA;2018-04-10 12:58:52;FALSE;NA;"983690778416439296";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"pravchak";23;TRUE;FALSE;NA;NA
"Is your #omnichannel pipeline tailored to customer demands? Recent research shows how #analytics can give you an ed… https://t.co/zmUUv27uuU";FALSE;0;NA;2018-04-10 12:58:49;TRUE;NA;"983690767016214529";NA;"<a href=\"https://www.socxo.com\" rel=\"nofollow\">SOCXO</a>";"jskanth";0;FALSE;FALSE;NA;NA
"RT @Fisher85M: Why Train Employees in #CyberSecurity? {Infographic}

#infosec #education #security #Analytics @fisher85m #databreach #Cyber…";FALSE;0;NA;2018-04-10 12:58:46;FALSE;NA;"983690754609512448";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MaireABrennan";36;TRUE;FALSE;NA;NA
"$GWRE 2.8m ago: Seibels Deploys Guidewire Systems for Claims Management, Analytics, and Enhanced Customer Claims Ex… https://t.co/sF0N46RO8i";FALSE;0;NA;2018-04-10 12:58:46;TRUE;NA;"983690754080948224";NA;"<a href=\"https://www.LiveTraderAlerts.com\" rel=\"nofollow\">LiveTraderAlerts.com</a>";"livetraderalrt";0;FALSE;FALSE;NA;NA
"@smarket Data Analytics person @pravchak making such a comment using a single random datapoint...";FALSE;0;"smarket";2018-04-10 12:58:42;FALSE;"983656636022775809";"983690739262607360";"15804695";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"JayeshAmetha";0;FALSE;FALSE;NA;NA
"RT @DaMina_Advisors: TLcom Capital invests $5M in Nigerian data analytics firm Terragon Group https://t.co/daghTGuzbG via @AfriBizCentral";FALSE;0;NA;2018-04-10 12:58:32;FALSE;NA;"983690695536934913";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"AfriBizCentral";1;TRUE;FALSE;NA;NA
"RT @DataScienceInc: Our #dataethics webinar with @GA is tomorrow! It's not too late to register to learn about the growing role of ethics i…";FALSE;0;NA;2018-04-10 12:58:29;FALSE;NA;"983690681163108352";NA;"<a href=\"https://twitter.com/StartUpRealTime\" rel=\"nofollow\">StartupUSATatoBis</a>";"StartUpRealTime";2;TRUE;FALSE;NA;NA
